year,selling_price,km_driven,transmission,mileage,engine,max_power,seats,manufacturer,target
2016.0,270000.0,50000.0,,,,47.3,,,270000.0
2013.0,300000.0,50000.0,,,,57.6,,,300000.0
2017.0,450000.0,90000.0,,,,84.0,,,450000.0
2012.0,220000.0,70000.0,,,,57.6,,,220000.0
2009.0,250000.0,146000.0,,,,138.0,,,250000.0
2012.0,300000.0,85000.0,,,,70.0,,,300000.0
2009.0,88000.0,,,,,52.8,,,88000.0
2016.0,561000.0,30000.0,,,,74.0,,,561000.0
2018.0,755000.0,15000.0,,,,74.02,,,755000.0
2017.0,235000.0,25000.0,,,,53.64,,,235000.0
2011.0,165000.0,90000.0,,,,67.1,,,165000.0
2008.0,190000.0,80000.0,,,,73.9,,,190000.0
2011.0,110000.0,50000.0,,,,53.5,,,110000.0
2012.0,320000.0,80000.0,,,,63.0,,,320000.0
2010.0,330000.0,110000.0,,,,82.0,,,330000.0
2016.0,540000.0,38000.0,,,,81.83,,,540000.0
2013.0,180000.0,60000.0,,,,55.2,,,180000.0
2016.0,270000.0,100000.0,,,,73.0,,,270000.0
2012.0,450000.0,30000.0,,,,85.8,,,450000.0
2014.0,450000.0,30000.0,,,,85.8,,,450000.0
2015.0,200000.0,50000.0,,,,76.8,,,200000.0
2017.0,425000.0,42000.0,,,,84.0,,,425000.0
2016.0,400000.0,30000.0,,,,82.4,,,400000.0
2009.0,125000.0,60000.0,,,,46.3,,,125000.0
2018.0,,14000.0,,,,,,,
2015.0,900000.0,22000.0,,,,117.3,,,900000.0
2012.0,450000.0,90000.0,,,,103.6,,,450000.0
2011.0,210000.0,46000.0,,,,67.1,,,210000.0
2018.0,801000.0,20000.0,,,,81.83,,,801000.0
2014.0,317000.0,15000.0,,,,70.0,,,317000.0
2015.0,600000.0,40000.0,,,,93.7,,,600000.0
2014.0,330000.0,30000.0,,,,82.85,,,330000.0
2017.0,320000.0,15000.0,,,,55.2,,,320000.0
2010.0,160000.0,50000.0,,,,82.0,,,160000.0
2007.0,120000.0,110000.0,,,,83.0,,,120000.0
2009.0,130000.0,70000.0,,,,46.3,,,130000.0
2015.0,220000.0,80000.0,,,,82.4,,,220000.0
2008.0,229999.0,50000.0,,,,82.0,,,229999.0
2015.0,340000.0,110000.0,,,,88.7,,,340000.0
2013.0,200000.0,70000.0,,,,67.0,,,200000.0
,140000.0,50000.0,,,,46.3,,,140000.0
2013.0,1000000.0,190000.0,,,,100.6,,,1000000.0
2010.0,495000.0,100000.0,,,,63.0,,,495000.0
2015.0,236000.0,60000.0,,,,47.3,,,236000.0
2015.0,390000.0,40000.0,,,,67.04,,,390000.0
2009.0,275000.0,90000.0,,,,73.9,,,275000.0
2015.0,503000.0,110000.0,,,,147.94,,,503000.0
2017.0,775000.0,32000.0,,,,88.5,,,775000.0
2016.0,,30000.0,,,,,,,
2016.0,850000.0,58000.0,,,,126.2,,,850000.0
2018.0,750000.0,5000.0,,,,88.5,,,750000.0
2018.0,570000.0,25000.0,,,,81.83,,,570000.0
2018.0,580000.0,32000.0,,,,81.86,,,580000.0
2016.0,484999.0,30000.0,,,,88.7,,,484999.0
2017.0,700000.0,43000.0,,,,117.3,,,700000.0
2012.0,415000.0,60000.0,,,,113.42,,,415000.0
2015.0,325000.0,50000.0,,,,76.0,,,325000.0
2018.0,550000.0,14200.0,,,,86.8,,,550000.0
2017.0,300000.0,10000.0,,,,55.2,,,300000.0
2018.0,217000.0,25000.0,,,,53.64,,,217000.0
2018.0,700000.0,19100.0,,,,94.68,,,700000.0
2019.0,466000.0,25000.0,,,,68.0,,,466000.0
2014.0,484999.0,54000.0,,,,98.96,,,484999.0
2018.0,670000.0,35000.0,,,,84.8,,,670000.0
2018.0,500000.0,20000.0,,,,81.86,,,500000.0
2016.0,675000.0,52000.0,,,,88.5,,,675000.0
2011.0,220000.0,120000.0,,,,90.0,,,220000.0
2017.0,,50000.0,,,,,,,
2013.0,630000.0,120000.0,,,,88.8,,,630000.0
2010.0,250000.0,90000.0,,,,90.0,,,250000.0
2004.0,120000.0,120000.0,,,,67.1,,,120000.0
2015.0,300000.0,101500.0,,,,103.52,,,300000.0
2013.0,525000.0,75000.0,,,,126.3,,,525000.0
2011.0,204999.0,97500.0,,,,,,,204999.0
2011.0,204999.0,97500.0,,,,,,,204999.0
2016.0,1100000.0,100000.0,,,,120.0,,,1100000.0
2012.0,480000.0,55735.0,,,,108.45,,,480000.0
2014.0,605000.0,80000.0,,,,140.0,,,605000.0
2016.0,250000.0,50000.0,,,,47.3,,,250000.0
2013.0,245000.0,70000.0,,,,68.1,,,245000.0
2012.0,210000.0,76000.0,,,,78.9,,,210000.0
2020.0,730000.0,1500.0,,,,81.8,,,730000.0
2012.0,500000.0,76000.0,,,,62.1,,,500000.0
2015.0,400000.0,40000.0,,,,67.04,,,400000.0
2015.0,280000.0,60000.0,,,,55.2,,,280000.0
2009.0,561000.0,170000.0,,,,102.0,,,561000.0
2013.0,950000.0,181491.0,,,,,,,950000.0
2016.0,375000.0,53319.0,,,,56.3,,,375000.0
2017.0,700000.0,40906.0,,,,108.62,,,700000.0
2012.0,375000.0,31711.0,,,,88.7,,,375000.0
2012.0,270000.0,43755.0,,,,55.2,,,270000.0
2016.0,300000.0,66693.0,,,,53.3,,,300000.0
2010.0,225000.0,59549.0,,,,67.1,,,225000.0
2015.0,,94385.0,,,,100.6,,,
2010.0,200000.0,73730.0,,,,67.1,,,200000.0
2011.0,400000.0,,,,,126.32,,,400000.0
2013.0,500000.0,116104.0,,,,98.6,,,500000.0
2015.0,500000.0,150546.0,,,,81.8,,,500000.0
2013.0,,148120.0,,,,,,,
2015.0,555000.0,20000.0,,,,110.0,,,555000.0
2018.0,580000.0,30000.0,,,,81.86,,,580000.0
2011.0,337000.0,142000.0,,,,138.1,,,337000.0
2011.0,175000.0,20000.0,,,,68.0,,,175000.0
2009.0,180000.0,120000.0,,,,90.0,,,180000.0
2011.0,200000.0,80000.0,,,,68.05,,,200000.0
2016.0,260000.0,60000.0,,,,69.01,,,260000.0
2016.0,350000.0,25000.0,,,,67.0,,,350000.0
2011.0,409999.0,50000.0,,,,63.0,,,409999.0
2017.0,655000.0,126000.0,,,,100.0,,,655000.0
2015.0,370000.0,170000.0,,,,74.0,,,370000.0
2013.0,200000.0,24000.0,,,,47.3,,,200000.0
2017.0,800000.0,100000.0,,,,88.5,,,800000.0
2019.0,550000.0,10000.0,,,,83.81,,,550000.0
2012.0,300000.0,70000.0,,,,68.0,,,300000.0
2017.0,220000.0,40000.0,,,,34.2,,,220000.0
2011.0,196000.0,110000.0,,,,67.1,,,196000.0
2008.0,135000.0,80000.0,,,,68.05,,,135000.0
2015.0,299000.0,16500.0,,,,88.7,,,299000.0
2017.0,300000.0,30000.0,,,,67.05,,,300000.0
2017.0,720000.0,80000.0,,,,88.5,,,720000.0
2016.0,650000.0,50000.0,,,,147.94,,,650000.0
2016.0,300000.0,25000.0,,,,67.05,,,300000.0
2019.0,750000.0,20000.0,,,,73.97,,,750000.0
2016.0,260000.0,60000.0,,,,53.3,,,260000.0
2011.0,300000.0,70000.0,,,,74.0,,,300000.0
2014.0,600000.0,50000.0,,,,62.1,,,600000.0
2004.0,275000.0,100000.0,,,,,,,275000.0
2015.0,250000.0,52000.0,,,,67.05,,,250000.0
2014.0,420000.0,80000.0,,,,74.0,,,420000.0
2015.0,235000.0,50000.0,,,,55.2,,,235000.0
2016.0,1100000.0,60000.0,,,,120.0,,,1100000.0
2019.0,360000.0,25000.0,,,,67.05,,,360000.0
2014.0,380000.0,50000.0,,,,70.0,,,380000.0
2016.0,650000.0,125000.0,,,,98.59,,,650000.0
2016.0,350000.0,80000.0,,,,67.04,,,350000.0
2017.0,700000.0,70000.0,,,,63.0,,,700000.0
2010.0,270000.0,90000.0,,,,90.0,,,270000.0
2017.0,450000.0,50000.0,,,,74.0,,,450000.0
2016.0,630000.0,101000.0,,,,105.0,,,630000.0
2010.0,229999.0,168000.0,,,,112.0,,,229999.0
2010.0,229999.0,168000.0,,,,112.0,,,229999.0
2011.0,270000.0,40000.0,,,,67.1,,,270000.0
2009.0,135000.0,28900.0,,,,65.0,,,135000.0
2012.0,275000.0,20000.0,,,,67.1,,,275000.0
2017.0,,9000.0,,,,,,,
2019.0,,20000.0,,,,,,,
2017.0,,45000.0,,,,,,,
2015.0,503000.0,110000.0,,,,147.94,,,503000.0
2019.0,,20000.0,,,,,,,
2016.0,,68089.0,,,,,,,
2013.0,225000.0,58343.0,,,,67.05,,,225000.0
2018.0,740000.0,38817.0,,,,74.0,,,740000.0
2016.0,550000.0,56494.0,,,,88.7,,,550000.0
2013.0,750000.0,79328.0,,,,100.6,,,750000.0
2019.0,650000.0,5621.0,,,,81.8,,,650000.0
2017.0,625000.0,25538.0,,,,88.73,,,625000.0
2018.0,600000.0,69779.0,,,,81.8,,,600000.0
2017.0,450000.0,56290.0,,,,73.97,,,450000.0
2019.0,,7500.0,,,,,,,
2019.0,,8500.0,,,,,,,
2019.0,779000.0,7032.0,,,,88.76,,,779000.0
2016.0,645000.0,11000.0,,,,103.5,,,645000.0
2018.0,,2000.0,,,,150.0,,,
2015.0,634000.0,165000.0,,,,100.0,,,634000.0
2012.0,235000.0,98500.0,,,,66.1,,,235000.0
2008.0,275000.0,98000.0,,,,78.9,,,275000.0
2014.0,700000.0,40000.0,,,,105.0,,,700000.0
2013.0,400000.0,90000.0,,,,92.0,,,400000.0
2012.0,215000.0,90000.0,,,,46.3,,,215000.0
2009.0,150000.0,110000.0,,,,110.0,,,150000.0
2018.0,950000.0,77800.0,,,,88.5,,,950000.0
2015.0,730000.0,100000.0,,,,100.0,,,730000.0
2012.0,135000.0,120000.0,,,,71.0,,,135000.0
2016.0,350000.0,80000.0,,,,82.0,,,350000.0
2018.0,535000.0,21000.0,,,,82.0,,,535000.0
2018.0,455000.0,100000.0,,,,85.8,,,455000.0
2019.0,655000.0,25000.0,,,,81.8,,,655000.0
2019.0,800000.0,30000.0,,,,98.96,,,800000.0
2018.0,1100000.0,25000.0,,,,105.5,,,1100000.0
2016.0,,40000.0,,,,,,,
2012.0,1225000.0,160000.0,,,,,,,1225000.0
2018.0,340000.0,51492.0,,,,82.0,,,340000.0
2011.0,300000.0,72000.0,,,,103.6,,,300000.0
2016.0,370000.0,60000.0,,,,86.8,,,370000.0
2013.0,330000.0,136000.0,,,,62.1,,,330000.0
2014.0,238000.0,60000.0,,,,62.1,,,238000.0
2006.0,72000.0,110000.0,,,,82.0,,,72000.0
2013.0,200000.0,90000.0,,,,62.1,,,200000.0
2014.0,320000.0,91000.0,,,,84.8,,,320000.0
2009.0,114999.0,90000.0,,,,62.1,,,114999.0
2015.0,320000.0,50000.0,,,,67.04,,,320000.0
2010.0,210000.0,20000.0,,,,68.05,,,210000.0
2011.0,200000.0,120000.0,,,,95.0,,,200000.0
2009.0,135000.0,150000.0,,,,67.0,,,135000.0
2015.0,350000.0,52000.0,,,,69.01,,,350000.0
2014.0,350000.0,167000.0,,,,63.0,,,350000.0
2017.0,680000.0,40000.0,,,,74.02,,,680000.0
2010.0,200000.0,190000.0,,,,75.0,,,200000.0
2016.0,300000.0,50000.0,,,,67.0,,,300000.0
2011.0,270000.0,70000.0,,,,112.0,,,270000.0
2012.0,225000.0,80000.0,,,,67.1,,,225000.0
2008.0,250000.0,120000.0,,,,63.0,,,250000.0
2015.0,590000.0,40000.0,,,,100.0,,,590000.0
2015.0,290000.0,17000.0,,,,55.2,,,290000.0
2010.0,100000.0,180000.0,,,,67.1,,,100000.0
2016.0,395000.0,50000.0,,,,67.04,,,395000.0
2014.0,195000.0,65000.0,,,,55.2,,,195000.0
2011.0,45000.0,10000.0,,,,35.0,,,45000.0
2009.0,270000.0,70000.0,,,,63.0,,,270000.0
2014.0,600000.0,90000.0,,,,72.4,,,600000.0
2015.0,715000.0,50000.0,,,,88.73,,,715000.0
2019.0,600000.0,10000.0,,,,81.86,,,600000.0
2019.0,875000.0,25000.0,,,,100.0,,,875000.0
2011.0,420000.0,100000.0,,,,115.0,,,420000.0
2007.0,325000.0,70000.0,,,,,,,325000.0
2017.0,385000.0,30000.0,,,,67.06,,,385000.0
2016.0,300000.0,40000.0,,,,82.0,,,300000.0
2012.0,335000.0,135000.0,,,,88.76,,,335000.0
2014.0,300000.0,35000.0,,,,67.04,,,300000.0
2004.0,80000.0,120000.0,,,,94.0,,,80000.0
2012.0,400000.0,120000.0,,,,62.1,,,400000.0
2012.0,168000.0,190000.0,,,,69.0,,,168000.0
2016.0,550000.0,120000.0,,,,62.1,,,550000.0
2012.0,300000.0,120000.0,,,,82.0,,,300000.0
2011.0,320000.0,175000.0,,,,63.0,,,320000.0
2011.0,320000.0,175000.0,,,,63.0,,,320000.0
2011.0,350000.0,25000.0,,,,97.7,,,350000.0
2013.0,280000.0,80000.0,,,,88.76,,,280000.0
2017.0,550000.0,70000.0,,,,71.0,,,550000.0
2018.0,500000.0,10000.0,,,,81.86,,,500000.0
2019.0,700000.0,6000.0,,,,94.68,,,700000.0
2013.0,380000.0,90000.0,,,,103.5,,,380000.0
2012.0,340000.0,110000.0,,,,63.0,,,340000.0
2007.0,160000.0,120000.0,,,,63.0,,,160000.0
2014.0,750000.0,50000.0,,,,100.6,,,750000.0
2018.0,531000.0,20000.0,,,,81.86,,,531000.0
2017.0,300000.0,35000.0,,,,67.0,,,300000.0
2014.0,350000.0,60000.0,,,,88.8,,,350000.0
2010.0,150000.0,68000.0,,,,79.4,,,150000.0
2015.0,450000.0,30000.0,,,,81.8,,,450000.0
2017.0,,54000.0,,,,140.0,,,
2006.0,140000.0,65000.0,,,,82.0,,,140000.0
2004.0,250000.0,80000.0,,,,82.0,,,250000.0
2006.0,85000.0,120000.0,,,,68.0,,,85000.0
2018.0,450000.0,30000.0,,,,81.86,,,450000.0
2011.0,170000.0,55113.0,,,,82.0,,,170000.0
2017.0,360000.0,50000.0,,,,69.0,,,360000.0
2020.0,390000.0,6000.0,,,,67.05,,,390000.0
2011.0,145000.0,50000.0,,,,73.0,,,145000.0
2012.0,540000.0,90000.0,,,,120.0,,,540000.0
2008.0,290000.0,126000.0,,,,102.0,,,290000.0
2013.0,300000.0,90000.0,,,,69.0,,,300000.0
2017.0,565000.0,80000.0,,,,86.8,,,565000.0
2011.0,441000.0,70000.0,,,,120.0,,,441000.0
2003.0,50000.0,80000.0,,,,82.0,,,50000.0
2011.0,180000.0,80000.0,,,,55.2,,,180000.0
2013.0,200000.0,80000.0,,,,55.2,,,200000.0
2005.0,85000.0,150000.0,,,,46.3,,,85000.0
2006.0,67500.0,110000.0,,,,52.8,,,67500.0
2016.0,700000.0,110000.0,,,,88.5,,,700000.0
2010.0,275000.0,80000.0,,,,73.9,,,275000.0
2019.0,600000.0,20000.0,,,,81.86,,,600000.0
2011.0,250000.0,120000.0,,,,95.0,,,250000.0
2016.0,600000.0,120000.0,,,,63.0,,,600000.0
2010.0,200000.0,80000.0,,,,91.2,,,200000.0
2015.0,425000.0,91500.0,,,,70.0,,,425000.0
2012.0,420000.0,120000.0,,,,73.9,,,420000.0
2012.0,321000.0,100000.0,,,,90.0,,,321000.0
2012.0,350000.0,120000.0,,,,112.0,,,350000.0
2017.0,490000.0,80000.0,,,,86.7,,,490000.0
2015.0,680000.0,90000.0,,,,75.0,,,680000.0
2016.0,298000.0,70000.0,,,,67.05,,,298000.0
,80000.0,110000.0,,,,82.0,,,80000.0
2011.0,450000.0,150000.0,,,,115.0,,,450000.0
2010.0,400000.0,60000.0,,,,82.0,,,400000.0
2012.0,250000.0,40000.0,,,,74.0,,,250000.0
2013.0,1075000.0,110000.0,,,,,,,1075000.0
2017.0,500000.0,20000.0,,,,82.0,,,500000.0
2019.0,681000.0,10000.0,,,,94.68,,,681000.0
2014.0,650000.0,90000.0,,,,140.0,,,650000.0
2008.0,80000.0,70000.0,,,,74.9,,,80000.0
2009.0,290000.0,120000.0,,,,63.0,,,290000.0
2006.0,220000.0,120000.0,,,,120.0,,,220000.0
2009.0,120000.0,90000.0,,,,62.0,,,120000.0
2017.0,229999.0,80000.0,,,,53.0,,,229999.0
2003.0,150000.0,132478.0,,,,63.0,,,150000.0
2014.0,500000.0,45000.0,,,,85.8,,,500000.0
2013.0,175000.0,120000.0,,,,69.0,,,175000.0
2019.0,720000.0,10000.0,,,,94.68,,,720000.0
2012.0,100000.0,51000.0,,,,37.0,,,100000.0
2009.0,250000.0,105000.0,,,,130.0,,,250000.0
2014.0,810000.0,100000.0,,,,140.0,,,810000.0
2010.0,165000.0,30000.0,,,,46.3,,,165000.0
2016.0,409999.0,60000.0,,,,105.3,,,409999.0
2013.0,430000.0,86000.0,,,,74.0,,,430000.0
2015.0,300000.0,15000.0,,,,67.0,,,300000.0
2011.0,350000.0,137500.0,,,,73.9,,,350000.0
2018.0,400000.0,60000.0,,,,67.0,,,400000.0
2016.0,420000.0,70000.0,,,,73.74,,,420000.0
2015.0,430000.0,5000.0,,,,67.04,,,430000.0
2017.0,573000.0,30000.0,,,,81.8,,,573000.0
2015.0,210000.0,40000.0,,,,55.2,,,210000.0
2015.0,600000.0,60000.0,,,,108.45,,,600000.0
2008.0,150000.0,70000.0,,,,78.0,,,150000.0
2019.0,550000.0,15000.0,,,,84.0,,,550000.0
2011.0,320000.0,110000.0,,,,73.9,,,320000.0
,80000.0,70000.0,,,,37.0,,,80000.0
2019.0,800000.0,10000.0,,,,98.63,,,800000.0
2013.0,500000.0,60000.0,,,,93.7,,,500000.0
2011.0,229999.0,110000.0,,,,90.0,,,229999.0
2013.0,500000.0,60000.0,,,,93.7,,,500000.0
2015.0,630000.0,35000.0,,,,81.83,,,630000.0
2016.0,190000.0,70000.0,,,,34.2,,,190000.0
2011.0,229999.0,110000.0,,,,90.0,,,229999.0
2011.0,450000.0,100000.0,,,,63.0,,,450000.0
2008.0,95000.0,120000.0,,,,46.3,,,95000.0
2009.0,101000.0,90000.0,,,,35.0,,,101000.0
2016.0,500000.0,70000.0,,,,98.6,,,500000.0
2014.0,1019999.0,88000.0,,,,100.6,,,1019999.0
2012.0,244000.0,38000.0,,,,55.2,,,244000.0
2013.0,250000.0,90000.0,,,,67.04,,,250000.0
2016.0,660000.0,60000.0,,,,83.1,,,660000.0
2010.0,270000.0,60000.0,,,,80.0,,,270000.0
2012.0,280000.0,156060.0,,,,73.94,,,280000.0
2017.0,1050000.0,60000.0,,,,126.2,,,1050000.0
2017.0,525000.0,70000.0,,,,83.14,,,525000.0
2017.0,850000.0,35000.0,,,,126.2,,,850000.0
2016.0,1165000.0,50000.0,,,,140.0,,,1165000.0
2012.0,345000.0,50000.0,,,,85.8,,,345000.0
2007.0,95000.0,100000.0,,,,63.0,,,95000.0
2015.0,241000.0,15000.0,,,,47.3,,,241000.0
2015.0,235000.0,20000.0,,,,47.3,,,235000.0
2015.0,615000.0,80000.0,,,,98.59,,,615000.0
2014.0,350000.0,110000.0,,,,64.1,,,350000.0
2014.0,350000.0,35000.0,,,,67.04,,,350000.0
2014.0,380000.0,35000.0,,,,67.04,,,380000.0
2017.0,400000.0,140000.0,,,,69.01,,,400000.0
2010.0,220000.0,40000.0,,,,67.1,,,220000.0
2008.0,270000.0,110000.0,,,,120.0,,,270000.0
2012.0,275000.0,70000.0,,,,85.8,,,275000.0
2009.0,125000.0,100000.0,,,,71.0,,,125000.0
2015.0,360000.0,20000.0,,,,68.05,,,360000.0
2019.0,550000.0,15000.0,,,,81.86,,,550000.0
2011.0,200000.0,70000.0,,,,68.0,,,200000.0
2016.0,327000.0,20000.0,,,,82.0,,,327000.0
2016.0,425000.0,15000.0,,,,68.05,,,425000.0
2017.0,620000.0,107000.0,,,,74.02,,,620000.0
2011.0,130000.0,54000.0,,,,75.0,,,130000.0
2009.0,120000.0,58000.0,,,,46.3,,,120000.0
2011.0,400000.0,110000.0,,,,120.0,,,400000.0
2007.0,185000.0,90000.0,,,,110.0,,,185000.0
2015.0,204999.0,43000.0,,,,68.05,,,204999.0
2017.0,625000.0,43000.0,,,,74.02,,,625000.0
2013.0,600000.0,60000.0,,,,88.8,,,600000.0
2011.0,150000.0,150000.0,,,,85.0,,,150000.0
2017.0,300000.0,35000.0,,,,67.0,,,300000.0
2013.0,229999.0,46000.0,,,,84.8,,,229999.0
2018.0,220000.0,10000.0,,,,34.2,,,220000.0
2016.0,576000.0,35000.0,,,,81.83,,,576000.0
2016.0,265000.0,50000.0,,,,53.3,,,265000.0
2005.0,50000.0,60000.0,,,,82.0,,,50000.0
2011.0,300000.0,80000.0,,,,126.32,,,300000.0
2017.0,420000.0,110000.0,,,,69.0,,,420000.0
2015.0,750000.0,14000.0,,,,88.76,,,750000.0
2012.0,165000.0,60000.0,,,,47.3,,,165000.0
2017.0,290000.0,28000.0,,,,53.3,,,290000.0
2011.0,160000.0,57000.0,,,,55.2,,,160000.0
2017.0,695000.0,50000.0,,,,74.0,,,695000.0
2012.0,231000.0,70000.0,,,,58.2,,,231000.0
2015.0,1050000.0,60000.0,,,,87.2,,,1050000.0
2013.0,400000.0,70000.0,,,,82.85,,,400000.0
2016.0,500000.0,40000.0,,,,81.83,,,500000.0
2010.0,150000.0,120000.0,,,,88.8,,,150000.0
2016.0,400000.0,140000.0,,,,118.3,,,400000.0
2010.0,120000.0,100000.0,,,,70.0,,,120000.0
2014.0,480000.0,120000.0,,,,118.3,,,480000.0
2013.0,200000.0,120000.0,,,,69.01,,,200000.0
2012.0,300000.0,64000.0,,,,67.0,,,300000.0
2015.0,350000.0,25000.0,,,,67.04,,,350000.0
2019.0,580000.0,12000.0,,,,72.0,,,580000.0
2012.0,200000.0,70000.0,,,,57.6,,,200000.0
2016.0,750000.0,120000.0,,,,120.0,,,750000.0
2016.0,261000.0,90000.0,,,,53.3,,,261000.0
2015.0,371000.0,40000.0,,,,82.4,,,371000.0
2010.0,320000.0,,,,,63.0,,,320000.0
2012.0,204999.0,120000.0,,,,69.0,,,204999.0
2003.0,110000.0,90000.0,,,,94.0,,,110000.0
2009.0,150000.0,100000.0,,,,68.0,,,150000.0
2016.0,625000.0,90000.0,,,,62.1,,,625000.0
2017.0,1300000.0,50000.0,,,,120.0,,,1300000.0
2015.0,900000.0,168000.0,,,,141.0,,,900000.0
2010.0,180000.0,110000.0,,,,68.0,,,180000.0
2010.0,421000.0,120000.0,,,,63.0,,,421000.0
2012.0,204999.0,120000.0,,,,69.0,,,204999.0
2017.0,900000.0,40000.0,,,,98.6,,,900000.0
2006.0,165000.0,110000.0,,,,78.0,,,165000.0
2010.0,270000.0,100000.0,,,,90.0,,,270000.0
2017.0,750000.0,40000.0,,,,88.5,,,750000.0
2019.0,750000.0,30000.0,,,,81.86,,,750000.0
,40000.0,80000.0,,,,37.0,,,40000.0
2011.0,190000.0,90000.0,,,,68.0,,,190000.0
2009.0,395000.0,,,,,102.0,,,395000.0
2010.0,800000.0,125000.0,,,,,,,800000.0
2011.0,315000.0,80000.0,,,,80.0,,,315000.0
2014.0,,44000.0,,,,147.51,,,
2013.0,409999.0,90000.0,,,,67.04,,,409999.0
2018.0,580000.0,32000.0,,,,81.86,,,580000.0
2013.0,340000.0,70000.0,,,,82.85,,,340000.0
2015.0,270000.0,43000.0,,,,55.2,,,270000.0
2017.0,280000.0,80000.0,,,,74.0,,,280000.0
2012.0,130000.0,60000.0,,,,74.0,,,130000.0
2014.0,260000.0,18945.0,,,,55.2,,,260000.0
2018.0,710000.0,70000.0,,,,73.97,,,710000.0
2013.0,204999.0,100000.0,,,,73.0,,,204999.0
2017.0,300000.0,60000.0,,,,67.0,,,300000.0
2009.0,180000.0,144000.0,,,,73.9,,,180000.0
2016.0,700000.0,120000.0,,,,100.0,,,700000.0
2012.0,320000.0,107825.0,,,,90.0,,,320000.0
2020.0,370000.0,15000.0,,,,47.3,,,370000.0
2018.0,340000.0,10000.0,,,,53.3,,,340000.0
2019.0,1040000.0,1620.0,,,,103.2,,,1040000.0
2018.0,750000.0,30000.0,,,,88.76,,,750000.0
2018.0,600000.0,70000.0,,,,120.0,,,600000.0
2016.0,550000.0,70000.0,,,,63.0,,,550000.0
2013.0,600000.0,95000.0,,,,100.57,,,600000.0
2017.0,550000.0,50000.0,,,,69.0,,,550000.0
2015.0,750000.0,160000.0,,,,98.6,,,750000.0
2019.0,450000.0,10000.0,,,,68.0,,,450000.0
2012.0,400000.0,100000.0,,,,88.76,,,400000.0
2016.0,520000.0,50000.0,,,,74.0,,,520000.0
2013.0,199000.0,60000.0,,,,67.1,,,199000.0
2012.0,150000.0,110000.0,,,,57.6,,,150000.0
2016.0,540000.0,80000.0,,,,88.73,,,540000.0
2011.0,250000.0,85000.0,,,,88.8,,,250000.0
2010.0,200000.0,90000.0,,,,67.0,,,200000.0
2011.0,130000.0,90000.0,,,,69.0,,,130000.0
2007.0,90000.0,90000.0,,,,37.0,,,90000.0
2012.0,450000.0,120000.0,,,,126.32,,,450000.0
2009.0,280000.0,120000.0,,,,110.0,,,280000.0
2007.0,280000.0,160000.0,,,,138.1,,,280000.0
2006.0,120000.0,141000.0,,,,60.0,,,120000.0
2008.0,290000.0,100000.0,,,,75.0,,,290000.0
2019.0,1000000.0,15000.0,,,,88.7,,,1000000.0
2012.0,415000.0,108000.0,,,,73.9,,,415000.0
2012.0,415000.0,108000.0,,,,74.0,,,415000.0
2015.0,240000.0,55000.0,,,,56.3,,,240000.0
2010.0,250000.0,37944.0,,,,75.0,,,250000.0
2011.0,175000.0,90400.0,,,,68.0,,,175000.0
2008.0,220000.0,85000.0,,,,110.0,,,220000.0
2003.0,85000.0,120000.0,,,,58.0,,,85000.0
2019.0,675000.0,5000.0,,,,81.8,,,675000.0
2016.0,535000.0,50000.0,,,,83.8,,,535000.0
2019.0,675000.0,5000.0,,,,72.0,,,675000.0
2016.0,800000.0,90000.0,,,,88.5,,,800000.0
2012.0,425000.0,96000.0,,,,88.8,,,425000.0
2011.0,150000.0,80000.0,,,,73.0,,,150000.0
2007.0,90000.0,60000.0,,,,64.0,,,90000.0
2015.0,850000.0,90000.0,,,,140.0,,,850000.0
2008.0,330000.0,,,,,102.0,,,330000.0
2017.0,850000.0,63186.0,,,,88.73,,,850000.0
2008.0,305000.0,,,,,63.0,,,305000.0
2013.0,910000.0,110000.0,,,,100.0,,,910000.0
2012.0,1100000.0,151000.0,,,,102.0,,,1100000.0
2019.0,675000.0,5000.0,,,,83.1,,,675000.0
2010.0,150000.0,91500.0,,,,46.3,,,150000.0
2015.0,550000.0,23000.0,,,,74.0,,,550000.0
2012.0,350000.0,40000.0,,,,103.6,,,350000.0
2012.0,300000.0,70000.0,,,,73.94,,,300000.0
2018.0,,10000.0,,,,,,,
2014.0,611000.0,90000.0,,,,75.0,,,611000.0
2016.0,400000.0,68000.0,,,,86.8,,,400000.0
2013.0,700000.0,120000.0,,,,126.24,,,700000.0
2013.0,300000.0,65000.0,,,,76.9,,,300000.0
2005.0,65000.0,85000.0,,,,83.0,,,65000.0
2011.0,200000.0,94000.0,,,,67.1,,,200000.0
2015.0,650000.0,100000.0,,,,88.73,,,650000.0
2015.0,650000.0,80000.0,,,,88.73,,,650000.0
2013.0,350000.0,80000.0,,,,73.9,,,350000.0
2011.0,75000.0,140500.0,,,,52.8,,,75000.0
2010.0,240000.0,143000.0,,,,85.8,,,240000.0
2013.0,240000.0,60000.0,,,,67.1,,,240000.0
2011.0,180000.0,120000.0,,,,75.0,,,180000.0
2014.0,900000.0,80000.0,,,,,,,900000.0
2014.0,425000.0,63000.0,,,,63.0,,,425000.0
2009.0,95000.0,120000.0,,,,62.0,,,95000.0
2018.0,811000.0,100000.0,,,,74.02,,,811000.0
2018.0,1100000.0,60000.0,,,,121.3,,,1100000.0
2013.0,600000.0,90000.0,,,,72.4,,,600000.0
